player_id,skillcorner_name,fbref_name,player_finishing_skill
43234,Nathan Harriel,Nathan Harriel,0.0746350313739358
36496,Jared Stroud,Jared Stroud,0.0733103460069696
574703,Peter Stroud,Jared Stroud,0.0733103460069696
8594,Pedro Miguel Martins Santos,Pedro Santos,0.0647625223429693
16581,Héber Araujo dos Santos,Pedro Santos,0.0647625223429693
31158,Kai Wagner,Kai Wagner,0.0634419692133546
123133,Serge Ngoma,Sergio Santos Gomes,0.05916625138402
9749,Sergio Busquets Burgos,Sergio Santos Gomes,0.05916625138402
23601,Sergio Henrique Santos Gomes,Sergio Santos Gomes,0.05916625138402
28644,Facundo Tomás Quignón,Facundo Quignon,0.0577899735921529
36609,Tayvon Gray,Tayvon Gray,0.057144199130591
23851,Dairon Estibens Asprilla Rivas,Dairon Asprilla,0.0486856305423277
120296,Sang-Bin Jeong,Corentin Jean,0.0457846876364031
27160,Diego Santiago Fagúndez Pepe,Diego Fagúndez,0.0429136971574721
24747,Omir Guadalupe Fernandez Mosso,Omir Fernandez,0.0312976232808332
164242,Njabulo Blom,Njabulo Blom,0.02294638512463
26467,Martín Exequiel Ojeda,Martín Ojeda,0.0170147692836496
27212,Dániel Sallói,Dániel Sallói,0.0131885163380888
31785,Daniel De Sousa Brito,Dániel Sallói,0.0131885163380888
32314,Facundo Hernán Farías,Facundo Farías,0.00875513533962
34424,Gabriel Cordeiro Pirani,Gabriel Pirani,-0.001756620080567
36527,Ranko Veselinović,Ranko Veselinović,-0.0032120858336895
12051,Alessandro Schöpf,Alessandro Schöpf,-0.0055894899389626
23095,Mario González Gutiérrez,Mario González,-0.0081705723999889
23299,Omar Alejandro González,Mario González,-0.0081705723999889
41101,Stipe Biuk,Stipe Biuk,-0.0121161987367432
43197,Nnamdi Chinonso Offor,Chinonso Offor,-0.0204006456729886
24752,Steve Birnbaum,Steve Birnbaum,-0.0324293355505195
224209,Stephen Turnbull,Steve Birnbaum,-0.0324293355505195
33225,Leon Flach,Leon Flach,-0.0358831374863106
34535,John McCarthy,Dax McCarty,-0.0390250660132939
31163,Dax McCarty,Dax McCarty,-0.0390250660132939
27204,Judson Silva Tavares,Jefferson Savarino,-0.0425213186442493
18303,Jefferson David Savarino Quintero,Jefferson Savarino,-0.0425213186442493
34512,Dante Sealy,Gabe Segal,-0.0425567704091889
17971,Ben Sweat,Gabe Segal,-0.0425567704091889
27144,Samuel Piette,Miguel Perez,-0.0462202871898606
34517,John Pulskamp,John Tolkin,-0.0570546844319933
36620,John Tolkin,John Tolkin,-0.0570546844319933
36512,Ariel Daniel Lassiter Acuña,Ariel Lassiter,-0.0589181830544749
12317,Keaton Parks,Keaton Parks,-0.0599710889563513
26123,Tomáš Ostrák,Tomáš Ostrák,-0.0603048569976259
10476,Tomáš Vaclík,Tomáš Ostrák,-0.0603048569976259
12364,Dejan Joveljić,Dejan Joveljić,-0.0612499622959677
24691,Indiana Vassilev,Indiana Vassilev,-0.0658634754152279
12569,Ján Greguš,Ján Greguš,-0.0661749886911972
43233,Miguel Berry,Miguel Berry,-0.0666853343723062
36441,Shane O'Neill,Shanyder Borgelin,-0.0687161084320683
333569,Hayden Sargis,Shanyder Borgelin,-0.0687161084320683
36106,Miguel Ángel Tapias Dávila,Miguel Tapias,-0.0737232316063752
1663,Carlos Alberto Vela Garrido,Carlos Vela,-0.076476429897835
31151,Sebastian Anderson,Sebastián Blanco,-0.0775047536065877
20016,Sebastian Kowalczyk,Sebastián Blanco,-0.0775047536065877
23846,Sebastián Marcelo Blanco,Sebastián Blanco,-0.0775047536065877
25969,Mathías Nicolás Laborda Malsenido,Mathías Laborda,-0.0815537565065431
27191,Cristhian Fabián Paredes Maciel,Cristhian Paredes,-0.0817474019467539
23855,Kevin Molino,Kevin O'Toole,-0.0854578237512018
128932,Kevin O'Toole,Kevin O'Toole,-0.0854578237512018
5766,Kelvin Leerdam,Kevin O'Toole,-0.0854578237512018
61099,Adam Grinwis,Adam Lundqvist,-0.08826244595585
27126,Adam Lundkvist,Adam Lundqvist,-0.08826244595585
31162,Romell Samir Quioto Robinson,Romell Quioto,-0.0945445877637878
7128,Mateusz Klich,Mateusz Klich,-0.0948275212506312
22207,Leo Väisänen,Leo Vèisènen,-0.0949517672794464
46583,Reed Baker-Whiting,Emmanuel Boateng,-0.1006817626982996
186348,Emmanuel Ochoa Rico,Emmanuel Boateng,-0.1006817626982996
24761,Emmanuel Agyenim Boateng,Emmanuel Boateng,-0.1006817626982996
332952,Gerardo Valenzuela,Brandon Vazquez,-0.1015925638738795
43202,José Antonio Alfaro Vázquez,Brandon Vazquez,-0.1015925638738795
36563,Brandon Vázquez Toledo,Brandon Vazquez,-0.1015925638738795
43277,Andrew Brody,Andrew Brody,-0.1040893624983433
31847,Iván Darío Angulo Cortés,Iván Angulo,-0.1057468499887079
27195,Larrys Mabiala Destin,Larrys Mabiala,-0.1073217597703202
1818,Christian Benteke Liolo,Christian Benteke,-0.1098919383952846
22211,Dániel Gazdag,Dániel Gazdag,-0.1135261600183249
43207,Jack McGlynn,Jack McGlynn,-0.1137825965199933
19137,Eduard Löwen,Eduard Löwen,-0.1233743636833023
34546,Dave Romney,David Romney,-0.1254003598686419
1424,Brad Guzan,Andrew Gutman,-0.1329236860456367
36440,Andrew Tarbell,Andrew Gutman,-0.1329236860456367
24768,Andrew Gutman,Andrew Gutman,-0.1329236860456367
24743,Tom Barlow,Tom Barlow,-0.1330939189901757
4206,Hany Mukhtar,Hany Mukhtar,-0.1368206020294473
44445,César Nahuel Araújo Vilches,César Araujo,-0.1604497954223388
33829,Cameron Harper,Cameron Harper,-0.1626836077159114
581150,Jules-Anthony Vilsaint,Jules-Anthony Vilsaint,-0.1644342871343297
27223,Eriq Anthony Zavaleta Vanney,Jules-Anthony Vilsaint,-0.1644342871343297
27037,Thiago Martins Bueno,Thiago Martins,-0.1645835343611008
27202,Damir Kreilach,Damir Kreilach,-0.1656592479956707
24254,Richie Laryea,Richie Laryea,-0.1801524668990536
13097,Amine Bassi,Amine Bassi,-0.1802262256944023
25960,Andrés Felipe Reyes Ambuila,Andrés Reyes,-0.1830025478118506
332790,Cody William Baker,William Agada,-0.1860018476476992
39455,Willy Agada,William Agada,-0.1860018476476992
36468,Kwadwo Opoku,Kwadwo Opoku,-0.1945817032649083
25977,Santiago Mariano Rodríguez Molina,Santiago Rodríguez,-0.202953791051174
24969,Braian Óscar Ojeda Rodríguez,Santiago Rodríguez,-0.202953791051174
868,Andy Aryel Najar Rodríguez,Santiago Rodríguez,-0.202953791051174
28307,Antônio Josenildo Rodrigues de Oliveira,Santiago Rodríguez,-0.202953791051174
36465,Bryce Duke,Bryce Duke,-0.2047905850981571
36550,Laurence Wyke,Bryce Duke,-0.2047905850981571
35673,Santiago Moreno,Santiago Moreno,-0.2094914423542008
27140,Osvaldo Alonso Moreno,Santiago Moreno,-0.2094914423542008
5735,Karol Świderski,Karol Świderski,-0.2177952468126481
27092,Brandt Bronico,Brandt Bronico,-0.2212781806215372
25953,Mender García Torres,Mender García,-0.2240205414900082
173048,Amet Ylber Korça,Mender García,-0.2240205414900082
27094,Charles Kwabena Sapong,Carlos Akapo,-0.2298506142612384
14006,Carlos Akapo Martínez,Carlos Akapo,-0.2298506142612384
30968,Adrián Andrés Cubas,Andrés Cubas,-0.2332241084607425
36475,Alex Bono,Alex Roldan,-0.2380898790089875
31171,Alexander Roldán Leon,Alex Roldan,-0.2380898790089875
11701,Aníbal Cesis Godoy,Aníbal Godoy,-0.2398543749774563
27147,Zachary Brault-Guillard,Zachary Brault-Guillard,-0.2417388360830739
36617,Maxime Crépeau,Maxime Chanot,-0.2473285442738739
26533,Franco Rodrigo Fragapane,Franco Fragapane,-0.2556786562936257
27162,Ismael Tajouri-Shradi,Ismael Tajouri-Shradi,-0.2673422715326582
34547,Eric Miller,Chris Mueller,-0.2708925692949606
43883,Elias Manoel Alves de Paula,Elias Manoel,-0.2712531450503826
36586,Zac McGraw,Zac McGraw,-0.2810648242822287
31126,Zac MacMath,Zac McGraw,-0.2810648242822287
123142,Bongokuhle Hlongwane,Bongokuhle Hlongwane,-0.293660540969365
75760,Antony Alves Santos,Rafael Santos,-0.2949261408516742
31603,Rafael Lucas Cardoso dos Santos,Rafael Santos,-0.2949261408516742
26472,Alan Agustín Velasco,Alan Velasco,-0.2968368492660612
32149,Cristián Gonzalo Olivera Ibarra,Cristian Olivera,-0.3030205239646796
36931,Kristijan Kahlina,Cristian Olivera,-0.3030205239646796
25462,Latif Blessing,Latif Blessing,-0.3062297873131258
24265,Jackson Yueill,Jackson Yueill,-0.3184218394497626
34775,Juan José Sánchez Purata,Juan José Sánchez,-0.3294260933828068
17452,Derrick Williams,Derrick Williams,-0.3408148241411679
31131,Joe Willis,Derrick Williams,-0.3408148241411679
149298,Adam Pearlman,Andrés Perea,-0.3436825940243099
36461,Andrés Felipe Perea Castañeda,Andrés Perea,-0.3436825940243099
44467,Jesús Daniel Bueno Añez,Jesús Daniel Bueno,-0.3437508253752184
43189,Adam Jesus Jr Esparza Saldaña,Adalberto Carrasquilla,-0.3451112734536279
31975,Adalberto Eliecer Carrasquilla Alcazar,Adalberto Carrasquilla,-0.3451112734536279
3333,Federico Bernardeschi,Federico Bernardeschi,-0.3459898145570464
172107,Preston Judd,Preston Judd,-0.3484728498642295
27228,Jacob Everett Shaffelburg,Jacob Shaffelburg,-0.3485979682163377
34549,Elliot Panicco,Nelson Palacio,-0.3501799013648826
40021,Sidnei Wilson Vieira David Tavares,Nelson Palacio,-0.3501799013648826
66350,Nelson Daniel Palacio Ruiz,Nelson Palacio,-0.3501799013648826
125779,Jacob Jackson,Aziel Jackson,-0.350187214100961
49305,Aziel Jackson,Aziel Jackson,-0.350187214100961
10105,Steven Moreira,Steven Moreira,-0.3532280711572695
36479,Steve Clark,Steven Moreira,-0.3532280711572695
25474,Steven Mehrdad Beitashour,Steven Moreira,-0.3532280711572695
24755,Felipe Martins Campanholi,Luís Martins,-0.3584951630761389
6437,Luís Carlos Ramos Martins,Luís Martins,-0.3584951630761389
43219,Javain Brown,Javain Brown,-0.3612653987057432
9207,Róger Aníbal Espinoza Ramírez,Roger Espinoza,-0.36440930945894
19143,Tim Leibold,Tim Leibold,-0.3675755173014983
34515,Tim Melia,Tim Leibold,-0.3675755173014983
36487,Paul Marie,Paul Marie,-0.3746314585281893
13742,Raoul Petretta,Raoul Petretta,-0.3747308381667789
3357,Felipe Gutiérrez,Felipe Gutiérrez,-0.379455375499564
42552,Ramiro Enrique Paz,Ramiro Enrique,-0.3803682473303534
31444,Nicolás Marcelo Stefanelli,Nicolás Stefanelli,-0.382863107171383
34516,Erik Hurtado,Erik Hurtado,-0.3947124972989382
36482,Bill Tuiloma,Bill Tuiloma,-0.3995784800444202
13432,Ricard Puig Martí,Riqui Puig,-0.4001769759236634
24748,Alex Muyl,Alex Muyl,-0.4032386502589392
27097,Keegan Rosenberry,Keegan Rosenberry,-0.4041432930412122
22209,Lassi Lappalainen,Lassi Lappalainen,-0.4087138402934062
128927,Brandan Craig,Brandon Servania,-0.4183903018083764
35719,Dany Alejandro Rosero Valencia,Brandon Servania,-0.4183903018083764
33848,Ousmane Doumbia,Ousseni Bouda,-0.4316639640591614
33010,Rafael Navarro Leal,Rafael Navarro,-0.4326467947516402
57237,Daniel Aguirre,Daniel Aguirre,-0.4340723349067981
26277,Gastón Nicolás González,Gaston Gonzalez,-0.4346112898869836
123135,Katlego Ntsabeleng,Gaston Gonzalez,-0.4346112898869836
332893,Axel Kei,Daniel Pereira,-0.4394708473286937
44185,Daniel Pereira Gil,Daniel Pereira,-0.4394708473286937
332982,Benjamin Cremaschi,Ben Cremaschi,-0.4398300891123537
23848,Diego Ferney Chará Zamora,Wikelman Carmona,-0.4436087683477801
43240,Wikelman José Carmona Torres,Wikelman Carmona,-0.4436087683477801
18225,Yimmi Javier Chará Zamora,Yimmi Chará,-0.4442539423965639
36458,Rodrigo Adrián Schlegel,Rodrigo Schlegel,-0.4491007695813602
36500,Christian Frederick Bayoi Makoun Reyes,Christian Makoun,-0.4519995276129302
19060,Erik Thommy,Erik Thommy,-0.4551284607548781
69262,Abraham Rodriguez,Memo Rodriguez,-0.4704269568983389
156487,Missael Rodríguez Padilla,Memo Rodriguez,-0.4704269568983389
31134,José Guillermo Rodríguez,Memo Rodriguez,-0.4704269568983389
28934,Mateusz Bogusz,Mateusz Bogusz,-0.4728398203752633
27188,Alejandro Bedoya,Alejandro Bedoya,-0.4733786723714759
689747,London Aghedo,Alejandro Bedoya,-0.4733786723714759
36571,Jahkeele Marshall-Rutty,Jahkeele Marshall-Rutty,-0.4845111060338035
574480,Mitja Ilenič,Mitja Ilenič,-0.4861934281142319
27116,Paxton Pomykal,Paxton Pomykal,-0.4863744895967462
17923,Bryan Josué Acosta Ramos,Bryan Acosta,-0.4865644335447137
23872,Justin Meram,Justin Meram,-0.4972913963363072
27168,Justin Haak,Justin Meram,-0.4972913963363072
127614,Justin Rasmussen,Justin Meram,-0.4972913963363072
36453,Justin Rennicks,Justin Meram,-0.4972913963363072
36574,Luis Barraza,Luis Díaz,-0.4988017523520493
23220,Paul Joseph Arriola Hendricks,Paul Arriola,-0.5024971629967987
24738,Kyle Duncan,Kyle Duncan,-0.5050285782930284
6286,Lorenzo Insigne,Lorenzo Insigne,-0.5097784954040434
36505,James Pantemis,James Sands,-0.5214968948371934
27166,James Sands,James Sands,-0.5214968948371934
1455,Brecht Dejaegere,Brecht Dejaegere,-0.5256469640310949
4651,Jamiro Gregory Monteiro Alvarenga,Jamiro Monteiro,-0.5262047065312914
1635,Carlos Armando Gruezo Arboleda,Carlos Gruezo,-0.5292563126690341
12367,Carlos Miguel Coronel,Carlos Gruezo,-0.5292563126690341
74696,Monsef Bakrar,Monsef Bakrar,-0.5308209796443347
26438,Gastón Claudio Giménez,Gastón Giménez,-0.5308487158915519
2858,Douglas Costa de Souza,Douglas Costa,-0.5334711979696063
25482,Nouhou Tolo,Nouhou Tolo,-0.5436381257840555
124335,Tomás Gómez,Carlos Gómez,-0.5475575555745719
36452,Kelyn Rowe,Kellyn Acosta,-0.5483499291157614
17974,Kellyn Acosta,Kellyn Acosta,-0.5483499291157614
25093,Lucas Lima Linhares,Lucas Calegari,-0.5550157346307842
27098,Jonathan Lewis,Jonathan Lewis,-0.5645998376373427
36508,Jonathan Sirois,Jonathan Lewis,-0.5645998376373427
156486,Lucas Bartlett,Lucas Bartlett,-0.5662133343021518
36584,Hassan Ndam,Hassan Ndam,-0.5668562115555581
33634,Ryan Gauld,Ryan Gauld,-0.5698772113567369
160372,Ryan Sailor,Ryan Gauld,-0.5698772113567369
127615,Ryan Spaulding,Ryan Gauld,-0.5698772113567369
27182,Raymon Gaddis,Ryan Gauld,-0.5698772113567369
27139,Hassani Dotson,Hassani Dotson,-0.5777247294263229
25057,Joaquín Eduardo Torres,Joaquín Torres,-0.5805175389776261
34542,Victor Ulloa,Victor Wanyama,-0.5852732293359699
10692,Victor Wanyama,Victor Wanyama,-0.5852732293359699
9478,Sam Nicholson,Sam Nicholson,-0.5871874394143698
25506,Joakim Nilsson,Sam Nicholson,-0.5871874394143698
27232,Jake Nerwinski,Jake Nerwinski,-0.5976236080060555
25129,Jan Sobociński,Jake Nerwinski,-0.5976236080060555
36486,James Marcinkowski,Jake Nerwinski,-0.5976236080060555
1048,Arnaud Souquet,Arnaud Souquet,-0.6137566070770831
123434,Jackson Ragen,Jackson Ragen,-0.6171276862803473
27217,Graham Zusi,Graham Zusi,-0.6183945020545762
46584,Ibrahim Sunusi,Graham Zusi,-0.6183945020545762
332775,Célio Antonio Pompeu Pinheiro Martins,Célio Pompeu,-0.6218589393885904
27194,Marvin Antonio Loría Leitón,Marvin Loría,-0.630793193516538
166527,Mohamed Ramzdine Farsi,Mohamed Farsi,-0.636965006990929
34534,Ema Twumasi,Mohamed Farsi,-0.636965006990929
43209,Edison Alexander Azcona Vélez,Adilson Malanda,-0.6481258498613094
35429,Adilson Malanda,Adilson Malanda,-0.6481258498613094
617483,Andrew Privett,Andrew Privett,-0.6517563777707404
27151,Andrew Farrell,Andrew Privett,-0.6517563777707404
31139,Dayne St. Clair,Dante Vanzeir,-0.6519732433037703
34538,Drake Callender,Dante Vanzeir,-0.6519732433037703
14664,Logan Ndenbe,Logan Ndenbe,-0.6529990673344089
67049,Joseph Yeramid Rosales Erazo,Joseph Rosales,-0.6563157042420492
149788,Jackson Hopkins,Jackson Hopkins,-0.6572469906684423
543042,Jorge Leguín Cabezas Hurtado,Jorge Cabezas,-0.6612239824328967
36560,Spencer Richey,Sean Rea,-0.66645217353334
25478,Stefan Frei,Sean Rea,-0.66645217353334
49304,David Justin Kirk Taylor,D.J. Taylor,-0.6681036347349759
43274,Rubio Yovani Méndez Rubín,Rubio Rubin,-0.6729311653721917
36502,Amar Sejdič,Amar Sejdic,-0.6770891507390158
3676,Fredy Henkyer Montero Muñoz,Fredy Montero,-0.677468081763846
26539,Federico Darío Navarro,Federico Navarro,-0.6813973623994825
24831,Jean Mota Oliveira de Sousa,Santiago Sosa,-0.7013283369622456
68557,Connor Ronan,Connor Ronan,-0.710253950905816
14350,Diego José Palacios Espinoza,Diego Palacios,-0.7136820018767438
362,Albert Rusnák,Albert Rusnák,-0.7178744506508903
17899,Russell Teibert,Russell Canouse,-0.7187952973272337
24751,Russell Canouse,Russell Canouse,-0.7187952973272337
36600,Kendall McIntosh,Russell Canouse,-0.7187952973272337
63447,Jacob Davis,Jake Davis,-0.7237730048561415
11477,Bakaye Dibassy,Jake Davis,-0.7237730048561415
